飯店名稱,評論分數,館內熱門設施,住客評論(前3則),行政區,地址,緯度,經度,房型名稱,價格,可住宿人數,房型圖片網址,飯店連結,星等
禾順行旅 ,7.8,禁菸客房、免費無線網路、客房服務、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、洗衣、早餐,「自助式早餐有中西式豐富多元，很棒~」 | 「雖然在夜市中央，但是隔音良好 走進旅店有一種鬧中取靜的感覺 兩人房的空間算寬敞 洗手台在外的設置也不錯 插頭數量也還算夠用 早餐種類滿豐富的基本該有的項目都有了」 | 「交通方便，很多特色小吃。 員工服務態度好。房間乾淨整潔」,萬華區,台北萬華區廣州街247號,25.0368791,121.49713870000004,標準房,4230,2,#RD127894809,https://www.booking.com/hotel/tw/banka-ban-ke-lu-dian.zh-tw.html,3
禾順行旅 ,7.8,禁菸客房、免費無線網路、客房服務、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、洗衣、早餐,「自助式早餐有中西式豐富多元，很棒~」 | 「雖然在夜市中央，但是隔音良好 走進旅店有一種鬧中取靜的感覺 兩人房的空間算寬敞 洗手台在外的設置也不錯 插頭數量也還算夠用 早餐種類滿豐富的基本該有的項目都有了」 | 「交通方便，很多特色小吃。 員工服務態度好。房間乾淨整潔」,萬華區,台北萬華區廣州街247號,25.0368791,121.49713870000004,標準房,4500,2,無,https://www.booking.com/hotel/tw/banka-ban-ke-lu-dian.zh-tw.html,3
禾順行旅 ,7.8,禁菸客房、免費無線網路、客房服務、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、洗衣、早餐,「自助式早餐有中西式豐富多元，很棒~」 | 「雖然在夜市中央，但是隔音良好 走進旅店有一種鬧中取靜的感覺 兩人房的空間算寬敞 洗手台在外的設置也不錯 插頭數量也還算夠用 早餐種類滿豐富的基本該有的項目都有了」 | 「交通方便，很多特色小吃。 員工服務態度好。房間乾淨整潔」,萬華區,台北萬華區廣州街247號,25.0368791,121.49713870000004,標準房,4500,2,#RD127894802,https://www.booking.com/hotel/tw/banka-ban-ke-lu-dian.zh-tw.html,3
禾順行旅 ,7.8,禁菸客房、免費無線網路、客房服務、機場接駁車、餐廳、家庭房、24 小時接待櫃檯、洗衣、早餐,「自助式早餐有中西式豐富多元，很棒~」 | 「雖然在夜市中央，但是隔音良好 走進旅店有一種鬧中取靜的感覺 兩人房的空間算寬敞 洗手台在外的設置也不錯 插頭數量也還算夠用 早餐種類滿豐富的基本該有的項目都有了」 | 「交通方便，很多特色小吃。 員工服務態度好。房間乾淨整潔」,萬華區,台北萬華區廣州街247號,25.0368791,121.49713870000004,標準房,4770,2,無,https://www.booking.com/hotel/tw/banka-ban-ke-lu-dian.zh-tw.html,3
台北唯客樂飯店,8.6,禁菸客房、免費無線網路、免費停車、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價很好,「價格合理  水很熱水壓又夠強 早餐好吃」 | 「房間空間大且舒適 冰箱容量有比較大」 | 「房間乾淨，服務人員態度親切」,中山區,台北中山區長春路187號,25.054799920044715,121.53774619102478,標準房,4499,2,#RD57192602,https://www.booking.com/hotel/tw/waikoloa-hotel.zh-tw.html,3
台北唯客樂飯店,8.6,禁菸客房、免費無線網路、免費停車、24 小時接待櫃檯、電梯、行李寄存、每日清潔服務、早餐評價很好,「價格合理  水很熱水壓又夠強 早餐好吃」 | 「房間空間大且舒適 冰箱容量有比較大」 | 「房間乾淨，服務人員態度親切」,中山區,台北中山區長春路187號,25.054799920044715,121.53774619102478,標準房,4699,2,#RD57192605,https://www.booking.com/hotel/tw/waikoloa-hotel.zh-tw.html,3
苓旅松山館 Lininn Tapei Arena,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.0480302500422,121.54932528734209,標準房,4680,3,#RD84765011,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html,4
苓旅松山館 Lininn Tapei Arena,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.0480302500422,121.54932528734209,標準房,4580,2,#RD84765002,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html,4
苓旅松山館 Lininn Tapei Arena,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.0480302500422,121.54932528734209,標準房,5980,2,#RD84765004,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html,4
苓旅松山館 Lininn Tapei Arena,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.0480302500422,121.54932528734209,標準房,6480,2,#RD84765022,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html,4
苓旅松山館 Lininn Tapei Arena,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.0480302500422,121.54932528734209,標準房,4480,1,#RD84765027,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html,4
苓旅松山館 Lininn Tapei Arena,7.8,禁菸客房、免費無線網路、家庭房、24 小時接待櫃檯、電梯、每日清潔服務,「地點真的好方便」 | 「冷氣舒適，房間乾淨整齊。」 | 「整體空間大 有分不同區域」,松山區,台北松山區14F,25.0480302500422,121.54932528734209,標準房,5780,1,#RD84765028,https://www.booking.com/hotel/tw/mei-stay-taipei.zh-tw.html,4
北行旅,8.0,禁菸客房、免費無線網路、家庭房、電梯、行李寄存、每日清潔服務、暖氣,「我覺得以價格來說3人房CP值很高雖然我一個人住」 | 「地理位置佳」 | 「地理位置及價格合理 也蠻乾淨的」,中正區,台北中正區重慶南路一段86號3樓,25.043099,121.512984,標準房,4607,2,#RD839785203,https://www.booking.com/hotel/tw/n-tai-bei-shi1.zh-tw.html,3
北行旅,8.0,禁菸客房、免費無線網路、家庭房、電梯、行李寄存、每日清潔服務、暖氣,「我覺得以價格來說3人房CP值很高雖然我一個人住」 | 「地理位置佳」 | 「地理位置及價格合理 也蠻乾淨的」,中正區,台北中正區重慶南路一段86號3樓,25.043099,121.512984,標準房,4884,2,#RD839785201,https://www.booking.com/hotel/tw/n-tai-bei-shi1.zh-tw.html,3
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,12590,3,#RD38202902,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,14842,3,無,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,10510,2,無,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,12012,2,無,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,11261,1,無,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,12590,3,#RD38202966,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,13167,3,#RD38202976,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,15419,3,無,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,11088,2,無,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,12590,2,無,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,11839,1,無,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,13167,3,#RD38202977,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
台北遠東香格里拉,9.0,2 個游泳池、禁菸客房、健身中心、免費無線網路、客房服務、免費停車、酒吧、早餐評價超棒,「早餐好吃」 | 「服務品質優良」 | 「櫃檯服務態度佳，特別是豪華閣所有服務人員，專業、親切、很棒的住宿體驗。 床好睡，位置佳，能看到101的房型很讚。」,大安區,台北大安區敦化南路二段201號,25.02647950847079,121.5497061610222,標準房,19288,3,#RD38202905,https://www.booking.com/hotel/tw/shangri-la-s-far-eastern-plaza-taipei.zh-tw.html,5
