name,latitude,longitude
米窩飯店-松山館,25.0465159,121.577973
米窩飯店-松山館,25.0465159,121.577973
米窩飯店-松山館,25.0465159,121.577973
臺北嘉佩樂酒店,25.053678,121.5493812
臺北嘉佩樂酒店,25.053678,121.5493812
臺北嘉佩樂酒店,25.053678,121.5493812
臺北嘉佩樂酒店,25.053678,121.5493812
新驛旅店台北車站二館,25.051177002448203,121.51670694351196
新驛旅店台北車站二館,25.051177002448203,121.51670694351196
世聯商旅,25.050578032249057,121.53194323182106
世聯商旅,25.050578032249057,121.53194323182106
世聯商旅,25.050578032249057,121.53194323182106
世聯商旅,25.050578032249057,121.53194323182106
世聯商旅,25.050578032249057,121.53194323182106
世聯商旅,25.050578032249057,121.53194323182106
世聯商旅,25.050578032249057,121.53194323182106
世聯商旅,25.050578032249057,121.53194323182106
沃客商旅 承德館,25.115573654262,121.506157858197
沃客商旅 承德館,25.115573654262,121.506157858197
沃客商旅 承德館,25.115573654262,121.506157858197
沃客商旅 承德館,25.115573654262,121.506157858197
沃客商旅 承德館,25.115573654262,121.506157858197
山樂溫泉飯店,25.137909,121.50394099999994
山樂溫泉飯店,25.137909,121.50394099999994
山樂溫泉飯店,25.137909,121.50394099999994
雀客藏居台北陽明山,25.14349999943611,121.54889211058617
雀客藏居台北陽明山,25.14349999943611,121.54889211058617
雀客藏居台北陽明山,25.14349999943611,121.54889211058617
思泊客台北101,25.03275216610687,121.5628919005394
思泊客台北101,25.03275216610687,121.5628919005394
思泊客台北101,25.03275216610687,121.5628919005394
柯達大飯店台北長安,25.04855760627376,121.5331327862807
柯達大飯店台北長安,25.04855760627376,121.5331327862807
柯達大飯店台北長安,25.04855760627376,121.5331327862807
國聯大飯店,25.04217,121.557347
國聯大飯店,25.04217,121.557347
國聯大飯店,25.04217,121.557347
國聯大飯店,25.04217,121.557347
國聯大飯店,25.04217,121.557347
國聯大飯店,25.04217,121.557347
國聯大飯店,25.04217,121.557347
國聯大飯店,25.04217,121.557347
國聯大飯店,25.04217,121.557347
梧邸酒店 台北杭州,25.0401194,121.52565
梧邸酒店 台北杭州,25.0401194,121.52565
梧邸酒店 台北杭州,25.0401194,121.52565
梧邸酒店 台北杭州,25.0401194,121.52565
梧邸酒店 台北杭州,25.0401194,121.52565
梧邸酒店 台北杭州,25.0401194,121.52565
天使青旅台北西門,25.04239327973026,121.51222245767212
天使青旅台北西門,25.04239327973026,121.51222245767212
天使青旅台北西門,25.04239327973026,121.51222245767212
天使青旅台北西門,25.04239327973026,121.51222245767212
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
丹迪旅店大安森林公園店,25.033763149495933,121.53455972671507
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
太平洋商旅,25.032387626783635,121.55759051442146
Hotel PaPa Whale,25.046458891942983,121.50556499636468
Hotel PaPa Whale,25.046458891942983,121.50556499636468
美侖商旅,25.052821,121.530306
美侖商旅,25.052821,121.530306
美侖商旅,25.052821,121.530306
美侖商旅,25.052821,121.530306
美侖商旅,25.052821,121.530306
美侖商旅,25.052821,121.530306
承攜行旅-台北八德館,25.048969424370583,121.56412839889526
承攜行旅-台北八德館,25.048969424370583,121.56412839889526
承攜行旅-台北八德館,25.048969424370583,121.56412839889526
承攜行旅-台北八德館,25.048969424370583,121.56412839889526
承攜行旅-台北八德館,25.048969424370583,121.56412839889526
相鐵飯店台北西門,25.041814130925,121.508663943048
相鐵飯店台北西門,25.041814130925,121.508663943048
相鐵飯店台北西門,25.041814130925,121.508663943048
相鐵飯店台北西門,25.041814130925,121.508663943048
相鐵飯店台北西門,25.041814130925,121.508663943048
相鐵飯店台北西門,25.041814130925,121.508663943048
相鐵飯店台北西門,25.041814130925,121.508663943048
相鐵飯店台北西門,25.041814130925,121.508663943048
相鐵飯店台北西門,25.041814130925,121.508663943048
探索汽車旅館南港館 臺北市旅館349-2號,25.05571109977009,121.59715175628617
探索汽車旅館南港館 臺北市旅館349-2號,25.05571109977009,121.59715175628617
RF富裕自由商旅 - 忠孝館,25.04179774097968,121.55378383380594
RF富裕自由商旅 - 忠孝館,25.04179774097968,121.55378383380594
印石時尚旅館,24.992027,121.575172
印石時尚旅館,24.992027,121.575172
印石時尚旅館,24.992027,121.575172
印石時尚旅館,24.992027,121.575172
印石時尚旅館,24.992027,121.575172
敘美行旅,25.042922,121.51303000000009
敘美行旅,25.042922,121.51303000000009
敘美行旅,25.042922,121.51303000000009
敘美行旅,25.042922,121.51303000000009
敘美行旅,25.042922,121.51303000000009
敘美行旅,25.042922,121.51303000000009
喜瑞飯店,25.047979220959284,121.52939915657043
喜瑞飯店,25.047979220959284,121.52939915657043
喜瑞飯店,25.047979220959284,121.52939915657043
喜瑞飯店,25.047979220959284,121.52939915657043
雀客旅館台北信義,25.03274973584832,121.5590898692608
雀客旅館台北信義,25.03274973584832,121.5590898692608
雀客旅館台北信義,25.03274973584832,121.5590898692608
雀客旅館台北信義,25.03274973584832,121.5590898692608
雀客旅館台北信義,25.03274973584832,121.5590898692608
雀客旅館台北信義,25.03274973584832,121.5590898692608
雀客旅館台北信義,25.03274973584832,121.5590898692608
雀客旅館台北信義,25.03274973584832,121.5590898692608
雀客旅館台北信義,25.03274973584832,121.5590898692608
宏洲旅社HZ Hotel,25.0459453,121.507833
麗之湯溫泉會館,25.136418748788675,121.51347282698362
麗之湯溫泉會館,25.136418748788675,121.51347282698362
洛碁大飯店忠孝館,25.04096518884683,121.55162615952452
洛碁大飯店忠孝館,25.04096518884683,121.55162615952452
洛碁大飯店忠孝館,25.04096518884683,121.55162615952452
洛碁大飯店忠孝館,25.04096518884683,121.55162615952452
城市商旅 北門館,25.05214467937325,121.51081616684678
城市商旅 北門館,25.05214467937325,121.51081616684678
國王大飯店,25.05194484637407,121.52671694755554
國王大飯店,25.05194484637407,121.52671694755554
香樹花園酒店,25.083989,121.56066
香樹花園酒店,25.083989,121.56066
香樹花園酒店,25.083989,121.56066
香樹花園酒店,25.083989,121.56066
香樹花園酒店,25.083989,121.56066
香樹花園酒店,25.083989,121.56066
香樹花園酒店,25.083989,121.56066
香樹花園酒店,25.083989,121.56066
新驛旅店台北車站三館,25.051038498443223,121.51671096682549
新驛旅店台北車站三館,25.051038498443223,121.51671096682549
台北天成大飯店,25.046188329544403,121.518208980724
漾館溫泉飯店,25.13512047590462,121.5046638250351
台北商旅-大安館,25.03861866996092,121.54626488685608
台北商旅-大安館,25.03861866996092,121.54626488685608
台北商旅-大安館,25.03861866996092,121.54626488685608
北投亞太飯店 ,25.137099,121.515089
北投亞太飯店 ,25.137099,121.515089
北門窩泊旅,25.05223378307381,121.5155190846558
北門窩泊旅,25.05223378307381,121.5155190846558
北門窩泊旅,25.05223378307381,121.5155190846558
北門窩泊旅,25.05223378307381,121.5155190846558
台北國際飯店,25.05195821070363,121.52493596076964
家美瑞品 台北 - Jiamei Hotel,25.04607890197,121.524279626835
家美瑞品 台北 - Jiamei Hotel,25.04607890197,121.524279626835
家美瑞品 台北 - Jiamei Hotel,25.04607890197,121.524279626835
華麗大飯店Ferrary Hotel,25.04153480608403,121.5023222565651
華麗大飯店Ferrary Hotel,25.04153480608403,121.5023222565651
Fashion Home Business Hotel 時尚居商旅,25.05808968940046,121.53762801130968
Fashion Home Business Hotel 時尚居商旅,25.05808968940046,121.53762801130968
Fashion Home Business Hotel 時尚居商旅,25.05808968940046,121.53762801130968
Fashion Home Business Hotel 時尚居商旅,25.05808968940046,121.53762801130968
三德飯店,25.06485653913011,121.51848524808884
三德飯店,25.06485653913011,121.51848524808884
三德飯店,25.06485653913011,121.51848524808884
三德飯店,25.06485653913011,121.51848524808884
三德飯店,25.06485653913011,121.51848524808884
三德飯店,25.06485653913011,121.51848524808884
三德飯店,25.06485653913011,121.51848524808884
三德飯店,25.06485653913011,121.51848524808884
北投馥悅溫泉酒店,25.137675712705,121.510206423279
北投馥悅溫泉酒店,25.137675712705,121.510206423279
北投馥悅溫泉酒店,25.137675712705,121.510206423279
雀客藏居台北南港,25.05582773028587,121.5967708826065
雀客藏居台北南港,25.05582773028587,121.5967708826065
雀客藏居台北南港,25.05582773028587,121.5967708826065
雀客藏居台北南港,25.05582773028587,121.5967708826065
雀客藏居台北南港,25.05582773028587,121.5967708826065
西門星辰大飯店,25.04426740571061,121.50357618927956
美代溫泉飯店,25.137125,121.510889
美代溫泉飯店,25.137125,121.510889
幸福蘋果旅店,25.044283,121.50407
幸福蘋果旅店,25.044283,121.50407
幸福蘋果旅店,25.044283,121.50407
幸福蘋果旅店,25.044283,121.50407
尚美精旅愛行旅,25.05775899591628,121.52217428249514
尚美精旅愛行旅,25.05775899591628,121.52217428249514
尚美精旅愛行旅,25.05775899591628,121.52217428249514
帥客旅店,25.030099510230183,121.51968821883202
帥客旅店,25.030099510230183,121.51968821883202
帥客旅店,25.030099510230183,121.51968821883202
帥客旅店,25.030099510230183,121.51968821883202
瘋台北青旅 Fun Inn Taipei Hostel,25.04567727086611,121.5106961131096
瘋台北青旅 Fun Inn Taipei Hostel,25.04567727086611,121.5106961131096
瘋台北青旅 Fun Inn Taipei Hostel,25.04567727086611,121.5106961131096
瘋台北青旅 Fun Inn Taipei Hostel,25.04567727086611,121.5106961131096
瘋台北青旅 Fun Inn Taipei Hostel,25.04567727086611,121.5106961131096
Hotel Riverview Taipei,25.04448975329029,121.50147199630736
Hotel Riverview Taipei,25.04448975329029,121.50147199630736
承攜行旅-台北信義館(豪麗旺),25.032178623749807,121.5593245625496
藝築文旅-昆明館Artinn Kunming,25.042863,121.5048821
藝築文旅-昆明館Artinn Kunming,25.042863,121.5048821
君品酒店,25.04903624762562,121.51709988713264
君品酒店,25.04903624762562,121.51709988713264
君品酒店,25.04903624762562,121.51709988713264
君品酒店,25.04903624762562,121.51709988713264
君品酒店,25.04903624762562,121.51709988713264
君品酒店,25.04903624762562,121.51709988713264
君品酒店,25.04903624762562,121.51709988713264
君品酒店,25.04903624762562,121.51709988713264
瀚寓酒店,25.039566,121.563322
瀚寓酒店,25.039566,121.563322
瀚寓酒店,25.039566,121.563322
瀚寓酒店,25.039566,121.563322
瀚寓酒店,25.039566,121.563322
瀚寓酒店,25.039566,121.563322
瀚寓酒店,25.039566,121.563322
瀚寓酒店,25.039566,121.563322
寓見青旅,25.035814,121.50327590000006
寓見青旅,25.035814,121.50327590000006
享住青旅,25.0459235,121.5147033
享住青旅,25.0459235,121.5147033
金通商旅-貓尾口袋,25.049577,121.513627
金通商旅-貓尾口袋,25.049577,121.513627
安庭青年旅舍- 台北車站,25.0521259,121.51716699999996
安庭青年旅舍- 台北車站,25.0521259,121.51716699999996
Dan Hostel丹居青旅,25.04137369251149,121.50669209602404
Dan Hostel丹居青旅,25.04137369251149,121.50669209602404
Dan Hostel丹居青旅,25.04137369251149,121.50669209602404
Dan Hostel丹居青旅,25.04137369251149,121.50669209602404
Dan Hostel丹居青旅,25.04137369251149,121.50669209602404
Dan Hostel丹居青旅,25.04137369251149,121.50669209602404
Dan Hostel丹居青旅,25.04137369251149,121.50669209602404
MEANDER Taipei,25.043935706112865,121.50246977806091
MEANDER Taipei,25.043935706112865,121.50246977806091
MEANDER Taipei,25.043935706112865,121.50246977806091
MEANDER Taipei,25.043935706112865,121.50246977806091
MEANDER Taipei,25.043935706112865,121.50246977806091
橙舍一館 TW Hostel I,25.04571812527568,121.5071609616284
橙舍一館 TW Hostel I,25.04571812527568,121.5071609616284
橙舍太空艙 TW Capsule Hostel,25.04569291400598,121.50712341070177
橙舍太空艙 TW Capsule Hostel,25.04569291400598,121.50712341070177
